m,n,k,inner_tol,inner_maxitr,bfgshist,past,totaltime,beta1true,beta1est,beta1bias,beta1covrWald,beta1lengthWald,beta2true,beta2est,beta2bias,beta2covrWald,beta2lengthWald,beta3true,beta3est,beta3bias,beta3covrWald,beta3lengthWald,beta4true,beta4est,beta4bias,beta4covrWald,beta4lengthWald,sigmasq1true,sigmasq1est,sigmasq1bias,sigmasq1covrWald,sigmasq1lengthWald,sigmasq2true,sigmasq2est,sigmasq2bias,sigmasq2covrWald,sigmasq2lengthWald,sigmacov1true,sigmacov1est,sigmacov1bias,sigmacov1covrWald,sigmacov1lengthWald
100,10,15,1e-6,10,4,3,1.5391311645507812,-2.5,-2.688354801597501,-0.18835480159750118,TRUE,1.4306030809919408,-0.15,-0.352123134575746,-0.20212313457574602,TRUE,1.7812162328666103,0.1,0.01083930812495592,-0.08916069187504408,TRUE,0.7932401657055264,0.2,0.11233516927106288,-0.08766483072893713,TRUE,1.071060574039637,2,2.6349101389383174,0.6349101389383174,TRUE,3.863632703223524,1,1.240278919453485,0.2402789194534849,TRUE,1.4058976069702724,1,1.34250882867549,0.34250882867549004,TRUE,1.8316949524511337
100,10,15,1e-6,10,4,3,1.2858872413635254,-2.5,-2.436683866372331,0.06331613362766886,TRUE,1.224624515202243,-0.15,-0.16089803800629965,-0.010898038006299654,TRUE,1.586615003270823,0.1,0.11957684749135897,0.019576847491358962,TRUE,0.6970082530734409,0.2,0.06806876806153064,-0.13193123193846937,TRUE,0.9560390951854558,2,2.1190596369459094,0.11905963694590938,TRUE,2.866695820732454,1,0.9632627087655683,-0.0367372912344317,TRUE,1.0895545014827792,1,1.0362244625464594,0.03622446254645939,TRUE,1.3488175135482052
100,10,15,1e-6,10,4,3,1.4652297496795654,-2.5,-2.2084149485011126,0.29158505149888736,TRUE,1.0823614847745768,-0.15,-0.6052261280286999,-0.4552261280286999,TRUE,1.4134472592901255,0.1,0.2720286641038943,0.1720286641038943,TRUE,0.7282105609975051,0.2,0.07123869502605176,-0.12876130497394825,TRUE,0.9988421415927778,2,1.305359060490867,-0.6946409395091331,TRUE,2.257053868347726,1,1.1055841054238948,0.10558410542389485,TRUE,1.2192493643258966,1,0.9136277132988876,-0.08637228670111241,TRUE,1.2369782698638674
100,10,15,1e-6,10,4,3,1.26503324508667,-2.5,-2.258056657994537,0.24194334200546308,TRUE,1.3306346683829249,-0.15,-0.7397491979093007,-0.5897491979093007,TRUE,1.7977625566486441,0.1,0.1642449887568771,0.06424498875687709,TRUE,0.7025831219520364,0.2,-0.03816998171888835,-0.23816998171888837,TRUE,0.9834925935939104,2,2.906137985546321,0.9061379855463212,TRUE,3.675087246895492,1,0.9823755271385433,-0.01762447286145674,TRUE,1.1624886341105443,1,1.4449633818049685,0.4449633818049685,TRUE,1.6795959925904267
